Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00+09:00,86.08744812011719,7122.72901237875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-04-01 00:00:00+09:00,155.85972595214844,12895.56858918375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-05-01 00:00:00+09:00,148.5719757080078,12292.59253132125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-06-01 00:00:00+09:00,160.12339782714844,13248.33754710375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-07-01 00:00:00+09:00,152.98594665527344,12657.79697880375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-08-01 00:00:00+09:00,158.05728149414062,13077.3905964225,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-09-01 00:00:00+09:00,165.85215759277344,13722.32538480375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-10-01 00:00:00+09:00,168.33717346191406,13927.93137050625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-11-01 00:00:00+09:00,164.8142852783203,13636.45359505125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2023-12-01 00:00:00+09:00,164.05258178710938,13573.4315439375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-01-01 00:00:00+09:00,177.38243103027344,14676.32059464375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-02-01 00:00:00+09:00,173.5738983154297,14361.20907658875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-03-01 00:00:00+09:00,171.28875732421875,14172.140398275,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-04-01 00:00:00+09:00,164.95526123046875,13648.117705515,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-05-01 00:00:00+09:00,149.01988220214844,12329.65155270375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-06-01 00:00:00+09:00,146.60543823242188,12129.8845659075,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-07-01 00:00:00+09:00,154.91111755371094,12817.08234399375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-08-01 00:00:00+09:00,150.37196350097656,12441.52045931625,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-09-01 00:00:00+09:00,141.7765350341797,11730.34932982875,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-10-01 00:00:00+09:00,145.13986206054688,12008.6252865675,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-11-01 00:00:00+09:00,150.74105834960938,12472.0587392175,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2024-12-01 00:00:00+09:00,155.26133728027344,12846.05892840375,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2025-01-01 00:00:00+09:00,150.05319213867188,12415.1458590675,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2025-02-01 00:00:00+09:00,142.87973022460938,11821.6258232175,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2025-03-01 00:00:00+09:00,142.19186401367188,11764.7129430675,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
2025-04-01 00:00:00+09:00,149.3000030517578,12352.82827528125,NTT (Nippon Telegraph &amp; Telephone),Communication Services,Telecom Services,11.213483,1.2249907,0.08164,,,107.203,,Mega Cap
